what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.core.contenttype,3.4.100.v20100505-1235,"org.eclipse.core.contenttype",1437058291054
started,bundle,org.eclipse.core.databinding.observable,1.3.0.I20100601-0800,"org.eclipse.core.databinding.observable",1437058291055
started,bundle,org.eclipse.core.expressions,3.4.200.v20100505,"org.eclipse.core.expressions",1437058291055
started,bundle,org.eclipse.core.filebuffers,3.5.100.v20100520-0800,"org.eclipse.core.filebuffers",1437058291055
started,bundle,org.eclipse.core.filesystem,1.3.1.R36x_v20100727-0745,"org.eclipse.core.filesystem",1437058291055
started,bundle,org.eclipse.core.jobs,3.5.1.R36x_v20100824,"org.eclipse.core.jobs",1437058291056
started,bundle,org.eclipse.core.net,1.2.100.I20100511-0800,"org.eclipse.core.net",1437058291056
started,bundle,org.eclipse.core.resources,3.6.1.R36x_v20110131-1630,"org.eclipse.core.resources",1437058291056
started,bundle,org.eclipse.core.runtime,3.6.0.v20100505,"org.eclipse.core.runtime",1437058291056
started,bundle,org.eclipse.core.runtime.compatibility,3.2.100.v20100505,"org.eclipse.core.runtime.compatibility",1437058291056
started,bundle,org.eclipse.core.runtime.compatibility.auth,3.2.200.v20100517,"org.eclipse.core.runtime.compatibility.auth",1437058291057
started,bundle,org.eclipse.core.variables,3.2.400.v20100505,"org.eclipse.core.variables",1437058291057
started,bundle,org.eclipse.debug.core,3.6.0.v20100519,"org.eclipse.debug.core",1437058291057
started,bundle,org.eclipse.epp.usagedata.gathering,1.3.1.R201102081640,"org.eclipse.epp.usagedata.gathering",1437058291057
started,bundle,org.eclipse.epp.usagedata.recording,1.3.1.R201102081640,"org.eclipse.epp.usagedata.recording",1437058291057
started,bundle,org.eclipse.equinox.app,1.3.1.R36x_v20100803,"org.eclipse.equinox.app",1437058291057
started,bundle,org.eclipse.equinox.common,3.6.0.v20100503,"org.eclipse.equinox.common",1437058291057
started,bundle,org.eclipse.equinox.ds,1.2.1.R36x_v20100803,"org.eclipse.equinox.ds",1437058291058
started,bundle,org.eclipse.equinox.event,1.2.0.v20100503,"org.eclipse.equinox.event",1437058291058
started,bundle,org.eclipse.equinox.p2.artifact.repository,1.1.1.R36x_v20100901,"org.eclipse.equinox.p2.artifact.repository",1437058291058
started,bundle,org.eclipse.equinox.p2.core,2.0.3.R36x_v20110111,"org.eclipse.equinox.p2.core",1437058291059
started,bundle,org.eclipse.equinox.p2.director,2.0.3.R36x_v20101117-1018,"org.eclipse.equinox.p2.director",1437058291059
started,bundle,org.eclipse.equinox.p2.directorywatcher,1.0.203.R36x_v20101220,"org.eclipse.equinox.p2.directorywatcher",1437058291059
started,bundle,org.eclipse.equinox.p2.engine,2.0.1.R36x_v20110201,"org.eclipse.equinox.p2.engine",1437058291059
started,bundle,org.eclipse.equinox.p2.extensionlocation,1.2.0.v20100518,"org.eclipse.equinox.p2.extensionlocation",1437058291059
started,bundle,org.eclipse.equinox.p2.metadata,2.0.1.R36x_v20101202,"org.eclipse.equinox.p2.metadata",1437058291060
started,bundle,org.eclipse.equinox.p2.metadata.repository,1.1.0.v20100513,"org.eclipse.equinox.p2.metadata.repository",1437058291060
started,bundle,org.eclipse.equinox.p2.operations,2.0.0.v20100510,"org.eclipse.equinox.p2.operations",1437058291061
started,bundle,org.eclipse.equinox.p2.publisher,1.1.2.v20100824-2220,"org.eclipse.equinox.p2.publisher",1437058291061
started,bundle,org.eclipse.equinox.p2.reconciler.dropins,1.1.2.R36x_v20110114,"org.eclipse.equinox.p2.reconciler.dropins",1437058291061
started,bundle,org.eclipse.equinox.p2.repository,2.0.2.R36x_v20110111-1500,"org.eclipse.equinox.p2.repository",1437058291061
started,bundle,org.eclipse.equinox.p2.touchpoint.eclipse,2.0.3.R36x_v20101202,"org.eclipse.equinox.p2.touchpoint.eclipse",1437058291061
started,bundle,org.eclipse.equinox.p2.ui.sdk.scheduler,1.0.0.v20100507-1815,"org.eclipse.equinox.p2.ui.sdk.scheduler",1437058291061
started,bundle,org.eclipse.equinox.p2.updatechecker,1.1.101.R36x_v20100823,"org.eclipse.equinox.p2.updatechecker",1437058291062
started,bundle,org.eclipse.equinox.preferences,3.3.0.v20100503,"org.eclipse.equinox.preferences",1437058291062
started,bundle,org.eclipse.equinox.registry,3.5.0.v20100503,"org.eclipse.equinox.registry",1437058291062
started,bundle,org.eclipse.equinox.security,1.0.200.v20100503,"org.eclipse.equinox.security",1437058291062
started,bundle,org.eclipse.equinox.util,1.0.200.v20100503,"org.eclipse.equinox.util",1437058291062
started,bundle,org.eclipse.help,3.5.0.v20100524,"org.eclipse.help",1437058291062
started,bundle,org.eclipse.jdt.apt.core,3.3.402.R36_v20110120-1000,"org.eclipse.jdt.apt.core",1437058291062
started,bundle,org.eclipse.jdt.apt.pluggable.core,1.0.301.R36_v20100727-0110,"org.eclipse.jdt.apt.pluggable.core",1437058291063
started,bundle,org.eclipse.jdt.core,3.6.2.v_A76_R36x,"org.eclipse.jdt.core",1437058291063
started,bundle,org.eclipse.jdt.core.manipulation,1.3.0.v20100520-0800,"org.eclipse.jdt.core.manipulation",1437058291063
started,bundle,org.eclipse.jdt.junit,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.junit",1437058291063
started,bundle,org.eclipse.jdt.launching,3.5.200.v20110105_r362,"org.eclipse.jdt.launching",1437058291063
started,bundle,org.eclipse.jdt.launching.macosx,3.2.100.v20100505,"org.eclipse.jdt.launching.macosx",1437058291063
started,bundle,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui",1437058291063
started,bundle,org.eclipse.jface,3.6.2.M20110210-1200,"org.eclipse.jface",1437058291063
started,bundle,org.eclipse.jsch.core,1.1.200.I20100505-1245,"org.eclipse.jsch.core",1437058291063
started,bundle,org.eclipse.ltk.core.refactoring,3.5.101.r362_v20101117-0800,"org.eclipse.ltk.core.refactoring",1437058291063
started,bundle,org.eclipse.ltk.ui.refactoring,3.5.0.v20100526-0800,"org.eclipse.ltk.ui.refactoring",1437058291063
started,bundle,org.eclipse.mylyn.bugzilla.core,3.4.2.v20100902-0100-e3x,"org.eclipse.mylyn.bugzilla.core",1437058291063
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.4.3.v20110131-0100-e3x,"org.eclipse.mylyn.bugzilla.ui",1437058291063
started,bundle,org.eclipse.mylyn.commons.net,3.4.1.v20100625-2100-e3x,"org.eclipse.mylyn.commons.net",1437058291063
started,bundle,org.eclipse.mylyn.commons.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.commons.ui",1437058291064
started,bundle,org.eclipse.mylyn.context.core,3.4.1.v20100909-0100-e3x,"org.eclipse.mylyn.context.core",1437058291064
started,bundle,org.eclipse.mylyn.context.ui,3.4.2.v20110131-0100-e3x,"org.eclipse.mylyn.context.ui",1437058291064
started,bundle,org.eclipse.mylyn.monitor.ui,3.4.1.v20110131-0100-e3x,"org.eclipse.mylyn.monitor.ui",1437058291064
started,bundle,org.eclipse.mylyn.tasks.ui,3.4.3.v20110131-0100-e3x,"org.eclipse.mylyn.tasks.ui",1437058291064
started,bundle,org.eclipse.mylyn.team.ui,3.4.3.v20110131-0100-e3x,"org.eclipse.mylyn.team.ui",1437058291064
started,bundle,org.eclipse.search,3.6.0.v20100520-0800,"org.eclipse.search",1437058291064
started,bundle,org.eclipse.team.core,3.5.101.R36x_v20110203-1036,"org.eclipse.team.core",1437058291064
started,bundle,org.eclipse.team.cvs.core,3.3.301.R36x_v20110119-0815,"org.eclipse.team.cvs.core",1437058291064
started,bundle,org.eclipse.team.cvs.ui,3.3.302.R36x_v20110203-1036,"org.eclipse.team.cvs.ui",1437058291064
started,bundle,org.eclipse.team.ui,3.5.102.R36x_v20110203-1036,"org.eclipse.team.ui",1437058291064
started,bundle,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui",1437058291064
started,bundle,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console",1437058291064
started,bundle,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.editors",1437058291064
started,bundle,org.eclipse.ui.forms,3.5.2.r36_v20100702,"org.eclipse.ui.forms",1437058291064
started,bundle,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.ide",1437058291064
started,bundle,org.eclipse.ui.net,1.2.100.I20100505-1245,"org.eclipse.ui.net",1437058291064
started,bundle,org.eclipse.ui.views,3.5.1.M20110202-0800,"org.eclipse.ui.views",1437058291064
started,bundle,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"org.eclipse.ui.workbench",1437058291064
started,bundle,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.workbench.texteditor",1437058291064
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1437058291065
started,bundle,org.eclipse.update.core,3.2.402.R36x_v20100629,"org.eclipse.update.core",1437058291065
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1437058291065
started,bundle,edu.stanford.cs106,1.0.0,"edu.stanford.cs106",1437058291065
started,bundle,com.bandlem.eclipse.fullscreen.ui,1.0.4.201108061054,"com.bandlem.eclipse.fullscreen.ui",1437058291065
os,sysinfo,,,"macosx",1437058291067
arch,sysinfo,,,"x86",1437058291067
ws,sysinfo,,,"cocoa",1437058291067
locale,sysinfo,,,"en_US",1437058291067
processors,sysinfo,,,"4",1437058291067
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1437058291067
java.runtime.version,sysinfo,,,"1.6.0_65-b14-466.1-11M4716",1437058291067
java.specification.name,sysinfo,,,"Java Platform API Specification",1437058291067
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1437058291067
java.specification.version,sysinfo,,,"1.6",1437058291067
java.vendor,sysinfo,,,"Apple Inc.",1437058291067
java.version,sysinfo,,,"1.6.0_65",1437058291067
java.vm.info,sysinfo,,,"mixed mode",1437058291067
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1437058291067
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1437058291067
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1437058291067
java.vm.specification.version,sysinfo,,,"1.0",1437058291067
java.vm.vendor,sysinfo,,,"Apple Inc.",1437058291067
java.vm.version,sysinfo,,,"20.65-b04-466.1",1437058291067
started,bundle,org.eclipse.m2e.usagedata,1.0.200.20111228-1245,"org.eclipse.m2e.usagedata",1437058291069
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1437058297373
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1437058360083
started,bundle,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui",1437058371361
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1437058371647
started,bundle,org.eclipse.jdt.debug,3.6.1.v20100715_r361,"org.eclipse.jdt.debug",1437058371879
started,bundle,org.eclipse.jdt.debug.ui,3.5.2.v20100928a_r362,"org.eclipse.jdt.debug.ui",1437058371923
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1437058422963
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.window.customizePerspective",1437058423028
activated,view,org.eclipse.mylyn.tasks.ui,3.4.3.v20110131-0100-e3x,"org.eclipse.mylyn.tasks.ui.views.tasks",1437058426594
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1437058426698
closed,view,org.eclipse.mylyn.tasks.ui,3.4.3.v20110131-0100-e3x,"org.eclipse.mylyn.tasks.ui.views.tasks",1437058426719
activated,view,org.eclipse.ui.views,3.5.1.M20110202-0800,"org.eclipse.ui.views.ContentOutline",1437058427759
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1437058427835
closed,view,org.eclipse.ui.views,3.5.1.M20110202-0800,"org.eclipse.ui.views.ContentOutline",1437058427840
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1437058455258
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1437058465845
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1437058542471
started,bundle,org.eclipse.mylyn.ide.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.ide.ui",1437058547309
started,bundle,org.eclipse.mylyn.java.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.java.ui",1437058547321
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1437058555486
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1437058560928
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1437058566326
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1437058606090
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1437058606122
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1437058607520
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1437058613031
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1437058615380
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1437058637403
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1437058649310
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1437058653149
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1437058658910
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.cut",1437058662544
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1437058664453
opened,view,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.views.ProblemView",1437058679845
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1437058679848
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1437058694438
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1437058699224
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1437058705564
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1437058708280
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1437058709967
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1437058728049
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1437058735665
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1437058743396
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1437058749610
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1437058754811
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1437058757912
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1437058775685
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.cut",1437058778636
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1437058780466
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1437058786930
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1437058842279
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1437058848359
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1437058854843
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1437058856498
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1437058861213
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1437058863971
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1437058878816
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1437058887431
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1437058894162
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1437058896903
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1437058911828
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1437058914555
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1437058930757
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1437058949311
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1437058951531
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1437058974502
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1437058978599
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1437058982158
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1437058983350
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1437058989948
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1437058991366
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1437058995275
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1437058995973
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1437059054142
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1437059265227
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1437059275271
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1437059275981
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1437059437637
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1437059438437
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1437059456569
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1437059464431
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1437059483344
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1437059491630
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1437059498456
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1437059505960
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1437059506832
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1437059510154
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1437059542241
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1437059543545
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1437059575293
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1437059576719
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1437059578358
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1437059580089
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1437059584580
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1437059593388
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1437059611313
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1437059612873
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1437059618289
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1437059621717
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1437059634520
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1437059637772
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1437059645513
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1437059648148
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1437059653910
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1437059667559
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1437059670324
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1437059673056
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1437059674517
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1437059678378
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1437059682382
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1437059684813
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1437059730657
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1437059753518
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1437059755569
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1437059774686
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1437059785260
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1437059786435
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1437059802415
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1437059822299
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1437059838857
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1437059850150
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1437059861416
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1437059889521
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1437059897084
started,bundle,org.eclipse.compare,3.5.101.R36x_v20100929-0800,"org.eclipse.compare",1437059897193
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1437059898847
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1437059967037
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.properties",1437059967078
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1437059967469
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1437059968550
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1437059969842
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1437059997867
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1437059998896
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1437060022774
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1437060025134
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1437060028063
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1437060046142
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1437060047219
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1437060057168
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.properties",1437060057201
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1437060057586
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1437060058744
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1437060059768
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1437060074068
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1437060076772
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1437060090101
